bedrooms,bathrooms,toilets,parking_space,property_type,town,state,total_rooms,price
4,4,5,6,Detached Duplex,Uyo,Akwa Ibom,19,35000000
4,5,5,5,Terraced Duplexes,Katampe,Abuja,19,80000000
5,5,5,8,Detached Duplex,Isolo,Lagos,23,65000000
4,5,3,4,Detached Duplex,Owerri North,Imo,16,18000000
3,3,3,6,Detached Bungalow,Ayobo,Lagos,15,12000000
4,5,5,4,Block of Flats,Ado-Odo/Ota,Ogun,18,5000000
4,4,5,4,Terraced Duplexes,Ajah,Lagos,17,35000000
4,4,5,4,Detached Duplex,Lokogoma District,Abuja,17,30000000
3,3,3,1,Detached Bungalow,Ikorodu,Lagos,10,8500000
4,5,4,2,Terraced Duplexes,Victoria Island (VI),Lagos,15,300000000
2,2,3,2,Detached Bungalow,Lokogoma District,Abuja,9,30000000
4,5,5,4,Terraced Duplexes,Apo,Abuja,18,70000000
3,4,4,1,Block of Flats,Alimosho,Lagos,12,75000000
4,5,5,7,Detached Duplex,Port Harcourt,Rivers,21,75000000
5,6,6,6,Detached Duplex,Port Harcourt,Rivers,23,55000000
3,5,5,4,Block of Flats,Magboro,Ogun,17,35000000
5,5,6,5,Detached Duplex,Port Harcourt,Rivers,21,75000000
4,4,5,3,Semi Detached Duplex,Lekki,Lagos,16,100000000
5,5,6,5,Semi Detached Duplex,Lekki,Lagos,21,48600000
5,5,6,3,Detached Duplex,Lekki,Lagos,19,138000000
5,4,5,5,Detached Duplex,Ikoyi,Lagos,19,400000000
3,4,4,7,Detached Bungalow,Ejigbo,Lagos,18,16000000
1,1,2,4,Block of Flats,Lekki,Lagos,8,400000000
3,3,4,3,Block of Flats,Victoria Island (VI),Lagos,13,130000000
3,3,4,5,Terraced Duplexes,Katampe,Abuja,15,90000000
6,6,7,6,Detached Duplex,Ojodu,Lagos,25,90000000
3,4,4,2,Terraced Duplexes,Ajah,Lagos,13,35000000
4,4,5,4,Detached Duplex,Victoria Island (VI),Lagos,17,250000000
4,4,5,2,Terraced Duplexes,Ikoyi,Lagos,15,265000000
3,3,3,1,Semi Detached Bungalow,Ifo,Ogun,10,11500000
4,5,5,4,Detached Duplex,Ikoyi,Lagos,18,300000000
2,2,3,2,Terraced Duplexes,Port Harcourt,Rivers,9,20000000
5,5,7,8,Detached Duplex,Lekki,Lagos,25,400000000
5,5,6,4,Semi Detached Duplex,Ajah,Lagos,20,135000000
3,3,4,3,Detached Bungalow,Ibeju Lekki,Lagos,13,15000000
5,5,5,4,Detached Bungalow,Arepo,Ogun,19,20000000
3,3,4,4,Semi Detached Bungalow,Ajah,Lagos,14,16000000
2,2,3,2,Semi Detached Bungalow,Ibeju Lekki,Lagos,9,12000000
4,3,4,4,Detached Bungalow,Alimosho,Lagos,15,27000000
4,5,5,2,Terraced Duplexes,Lekki,Lagos,16,47000000
1,5,5,4,Detached Bungalow,Ketu,Lagos,15,8000000
5,5,6,8,Detached Duplex,Ajah,Lagos,24,76000000
4,4,6,4,Detached Duplex,Lekki,Lagos,18,90000000
5,6,7,4,Semi Detached Duplex,Ikoyi,Lagos,22,450000000
5,5,6,6,Semi Detached Duplex,Lekki,Lagos,22,220000000
7,7,8,6,Detached Duplex,Gwarinpa,Abuja,28,450000000
4,4,5,3,Semi Detached Duplex,Isheri North,Lagos,16,50000000
5,5,4,4,Detached Duplex,Lekki,Lagos,18,180000000
8,8,8,4,Detached Bungalow,Agege,Lagos,28,25000000
5,5,5,3,Terraced Duplexes,Lekki,Lagos,18,65000000
4,3,3,3,Terraced Duplexes,Ajah,Lagos,13,50000000
5,5,6,5,Detached Duplex,Lekki,Lagos,21,129000000
7,8,8,6,Detached Duplex,Katampe,Abuja,29,350000000
3,5,4,4,Detached Bungalow,Ibeju Lekki,Lagos,16,40000000
2,2,3,4,Block of Flats,Asaba,Delta,11,40000000
2,2,3,6,Detached Bungalow,Kubwa,Abuja,13,12000000
3,5,2,4,Block of Flats,Sango Ota,Ogun,14,17000000
4,5,5,4,Block of Flats,Ipaja,Lagos,18,48000000
7,7,8,2,Detached Duplex,Gwarinpa,Abuja,24,130000000
5,6,6,7,Detached Duplex,Ikeja,Lagos,24,260000000
5,5,6,7,Semi Detached Duplex,Ajah,Lagos,23,37000000
4,4,4,2,Semi Detached Duplex,Ajah,Lagos,14,65000000
4,4,5,4,Terraced Duplexes,Kado,Abuja,17,90000000
2,3,3,4,Terraced Bungalow,Mowe Ofada,Ogun,12,8500000
4,4,5,5,Detached Duplex,Ikoyi,Lagos,18,150000000
5,3,3,2,Detached Bungalow,Owerri Municipal,Imo,13,60000000
8,5,5,4,Detached Duplex,Ibadan,Oyo,22,40000000
5,5,6,4,Detached Duplex,Isheri North,Lagos,20,50000000
2,2,3,6,Detached Bungalow,Lugbe District,Abuja,13,22000000
5,5,6,4,Detached Duplex,Jabi,Abuja,20,180000000
6,6,7,6,Detached Duplex,Ajah,Lagos,25,56000000
4,4,5,4,Semi Detached Duplex,Magodo,Lagos,17,70000000
5,5,6,8,Detached Duplex,Ikeja,Lagos,24,205000000
3,5,5,4,Detached Bungalow,Yaba,Lagos,17,40000000
5,6,7,8,Detached Duplex,Owerri Municipal,Imo,26,65000000
4,4,5,4,Semi Detached Duplex,Ibafo,Ogun,17,45000000
4,4,4,4,Detached Duplex,Ajah,Lagos,16,75000000
4,5,5,4,Detached Bungalow,Magodo,Lagos,18,18000000
5,5,6,4,Detached Duplex,Life Camp,Abuja,20,45000000
6,6,7,7,Terraced Duplexes,Kaura,Abuja,26,130000000
4,4,5,4,Terraced Duplexes,Ikeja,Lagos,17,70000000
5,6,6,1,Detached Duplex,Life Camp,Abuja,18,170000000
9,9,9,4,Block of Flats,Surulere,Lagos,31,105000000
4,4,5,4,Semi Detached Duplex,Ikoyi,Lagos,17,660000
3,4,4,3,Block of Flats,Jahi,Abuja,14,30000000
3,5,4,2,Terraced Duplexes,Ajah,Lagos,14,36000000
7,6,6,8,Detached Duplex,Ajah,Lagos,27,100000000
4,5,5,4,Detached Bungalow,Ajah,Lagos,18,75000000
4,5,6,3,Semi Detached Duplex,Lekki,Anambara,18,70000000
3,2,2,7,Block of Flats,Alimosho,Lagos,14,75000000
4,5,6,6,Detached Duplex,Ajah,Lagos,21,64000000
4,5,5,4,Detached Bungalow,Mowe Town,Ogun,18,55000000
4,4,5,4,Detached Duplex,Isheri North,Lagos,17,77000000
4,4,5,3,Semi Detached Duplex,Ojodu,Lagos,16,75000000
4,4,5,4,Semi Detached Duplex,Katampe,Abuja,17,250000000
5,5,6,4,Detached Duplex,Asaba,Delta,20,100000000
4,6,6,6,Detached Bungalow,Ikorodu,Lagos,22,14000000
5,4,5,4,Detached Duplex,Lekki,Lagos,18,55000000
2,2,3,3,Terraced Duplexes,Apo,Abuja,10,16000000
3,3,4,7,Detached Duplex,Ikeja,Lagos,17,130000000
2,2,3,3,Block of Flats,Lekki,Lagos,10,25500000
6,6,5,4,Detached Duplex,Gwarinpa,Abuja,21,150000000
4,4,5,8,Semi Detached Duplex,Ajah,Lagos,21,48000000
4,4,5,6,Terraced Duplexes,Lekki,Lagos,19,65000000
6,5,5,4,Detached Duplex,Lekki,Lagos,20,230000000
3,4,4,3,Detached Bungalow,Ajah,Lagos,14,20000000
3,2,2,4,Block of Flats,Surulere,Lagos,11,200000000
4,6,6,3,Detached Duplex,Lekki,Lagos,19,45000000
6,6,7,4,Detached Duplex,Magodo,Lagos,23,180000000
3,3,4,4,Terraced Duplexes,Lekki,Lagos,14,32500000
4,4,5,7,Detached Duplex,Ajah,Lagos,20,65000000
1,5,2,4,Detached Bungalow,Magboro,Ogun,12,7000000
5,5,5,4,Detached Duplex,Ikeja,Lagos,19,135000000
3,3,5,2,Detached Bungalow,Ajah,Lagos,13,27000000
3,3,3,4,Terraced Duplexes,Lekki,Lagos,13,28000000
5,6,6,9,Detached Duplex,Ikoyi,Lagos,26,250000000
2,2,3,4,Block of Flats,Eko Atlantic City,Lagos,11,710000
3,5,5,4,Detached Bungalow,Kubwa,Abuja,17,22000000
5,5,6,1,Detached Duplex,Magodo,Lagos,17,130000000
5,5,5,4,Detached Duplex,Owerri West,Imo,19,80000000
7,7,8,3,Detached Duplex,Alimosho,Lagos,25,150000000
4,4,4,4,Block of Flats,Ikeja,Lagos,16,55000000
5,5,5,4,Detached Bungalow,Ibadan,Oyo,19,6000000
4,4,4,4,Detached Duplex,Ibadan,Oyo,16,40000000
3,3,4,2,Semi Detached Bungalow,Ajah,Lagos,12,14000000
2,3,2,4,Terraced Duplexes,Lekki,Lagos,11,44000000
3,3,4,4,Terraced Duplexes,Wuye,Abuja,14,65000000
5,5,5,4,Detached Duplex,Isolo,Lagos,19,400000000
4,4,5,1,Detached Duplex,Ikoyi,Lagos,14,550000000
4,4,5,3,Semi Detached Duplex,Lekki,Lagos,16,56000000
3,3,4,3,Terraced Duplexes,Ajah,Lagos,13,16000000
5,5,6,4,Detached Duplex,Lekki,Lagos,20,69000000
3,4,4,8,Detached Bungalow,Ibeju Lekki,Lagos,19,21000000
3,3,3,6,Block of Flats,Ibafo,Ogun,15,30000000
6,7,8,4,Detached Duplex,Life Camp,Abuja,25,190000000
2,2,3,2,Terraced Duplexes,Gwarinpa,Abuja,9,14000000
7,7,8,3,Detached Duplex,Lekki,Lagos,25,210000000
3,3,4,3,Terraced Duplexes,Ibeju Lekki,Lagos,13,18000000
2,2,3,4,Block of Flats,Enugu,Enugu,11,85000000
1,5,8,4,Block of Flats,Sango Ota,Ogun,18,25000000
2,2,3,1,Block of Flats,Gaduwa,Abuja,8,70000000
5,7,7,6,Detached Duplex,Maitama District,Abuja,25,300000000
3,5,4,4,Detached Bungalow,Karmo,Abuja,16,29000000
8,8,1,6,Detached Duplex,Life Camp,Abuja,23,200000000
3,4,4,3,Terraced Duplexes,Ajah,Lagos,14,65000000
3,3,4,3,Detached Bungalow,Ajah,Lagos,13,15000000
4,5,5,4,Block of Flats,Utako,Abuja,18,190000000
4,5,5,6,Detached Bungalow,Port Harcourt,Rivers,20,15000000
1,5,5,4,Block of Flats,Lekki,Lagos,15,10000000
4,4,4,3,Terraced Duplexes,Lekki,Lagos,15,160000000
4,4,5,5,Detached Bungalow,Magodo,Lagos,18,27000000
4,7,6,3,Terraced Duplexes,Lekki,Lagos,20,65000000
3,4,5,2,Terraced Duplexes,Ajah,Lagos,14,40000000
3,4,4,4,Terraced Duplexes,Lekki,Lagos,15,35000000
3,3,4,4,Detached Duplex,Ajah,Lagos,14,32265000
4,5,6,4,Semi Detached Duplex,Port Harcourt,Rivers,19,85000000
4,5,5,2,Terraced Duplexes,Ikeja,Lagos,16,150000000
6,8,1,4,Detached Duplex,Isheri North,Lagos,19,155000000
5,5,6,4,Detached Duplex,Gudu,Abuja,20,70000000
3,3,4,6,Detached Bungalow,Lugbe District,Abuja,16,19000000
4,4,5,6,Semi Detached Duplex,Galadimawa,Abuja,19,22000000
3,3,4,4,Detached Duplex,Owerri Municipal,Imo,14,13000000
3,3,4,5,Block of Flats,Life Camp,Abuja,15,37000000
5,6,6,4,Detached Duplex,Magodo,Lagos,21,170000000
4,5,6,4,Terraced Duplexes,Victoria Island (VI),Lagos,19,150000000
4,4,5,8,Detached Duplex,Port Harcourt,Rivers,21,120000000
3,3,4,4,Detached Bungalow,Mowe Town,Ogun,14,10000000
6,6,7,4,Detached Duplex,Ikeja,Lagos,23,100000000
4,5,5,4,Detached Duplex,Ibadan,Oyo,18,45000000
6,7,7,1,Detached Duplex,Victoria Island (VI),Lagos,21,420000000
4,4,5,4,Detached Bungalow,Lekki,Lagos,17,55000000
9,9,9,2,Block of Flats,Utako,Abuja,29,400000000
3,4,5,4,Detached Bungalow,Ibeju Lekki,Lagos,16,20000000
4,4,4,2,Terraced Duplexes,Ikoyi,Lagos,14,300000000
5,5,6,1,Detached Duplex,Katampe,Abuja,17,450000000
3,2,3,5,Detached Bungalow,Ojodu,Lagos,13,10500000
4,4,4,4,Detached Duplex,Magodo,Lagos,16,45000000
3,5,3,4,Detached Bungalow,Ifo,Ogun,15,10500000
5,5,6,3,Detached Duplex,Ikoyi,Lagos,19,270000000
6,6,6,4,Terraced Duplexes,Wuye,Abuja,22,75000000
2,2,2,2,Block of Flats,Ajah,Lagos,8,125000000
6,6,6,6,Detached Duplex,Ajah,Lagos,24,85000000
4,5,4,4,Semi Detached Duplex,Lekki,Lagos,17,65000000
4,5,5,4,Block of Flats,Utako,Abuja,18,400000000
5,7,5,4,Detached Duplex,Ajah,Lagos,21,85000000
5,5,6,4,Detached Duplex,Lekki,Lagos,20,315000000
5,6,6,6,Detached Duplex,Ikorodu,Lagos,23,45000000
1,5,2,4,Detached Bungalow,Ikeja,Lagos,12,55000000
5,6,6,4,Detached Duplex,Lekki,Lagos,21,89000000
3,2,2,4,Block of Flats,Ilupeju,Lagos,11,260000000
4,4,5,6,Detached Duplex,Apo,Abuja,19,36000000
3,3,4,2,Semi Detached Duplex,Lekki,Lagos,12,45000000
5,5,5,4,Detached Duplex,Lekki,Lagos,19,375000000
4,5,5,3,Semi Detached Duplex,Victoria Island (VI),Lagos,17,130000000
4,4,5,3,Terraced Duplexes,Lekki,Anambara,16,80000000
5,5,6,6,Detached Duplex,Lekki,Lagos,22,168000000
5,5,6,4,Semi Detached Duplex,Lekki,Lagos,20,245000000
3,3,4,4,Block of Flats,Agege,Lagos,14,37000000
5,5,6,4,Detached Duplex,Kubwa,Abuja,20,71000000
4,5,5,4,Terraced Duplexes,Karmo,Abuja,18,37000000
5,5,6,4,Semi Detached Duplex,Lekki,Lagos,20,285000000
4,4,5,3,Semi Detached Duplex,Magodo,Lagos,16,55000000
4,3,4,4,Semi Detached Bungalow,Lekki,Lagos,15,58000000
5,5,6,8,Semi Detached Duplex,Gwarinpa,Abuja,24,190000000
5,6,6,7,Detached Duplex,Life Camp,Abuja,24,70000000
4,8,8,7,Detached Duplex,Abeokuta South,Ogun,27,100000000
5,5,6,4,Detached Duplex,Magodo,Lagos,20,62000000
5,5,5,4,Detached Duplex,Oredo,Edo,19,50000000
5,6,6,5,Detached Duplex,Apapa,Lagos,22,380000000
7,7,8,4,Detached Duplex,Lekki,Lagos,26,400000000
4,5,5,4,Detached Duplex,Apo,Abuja,18,49000000
5,5,6,8,Detached Duplex,Lekki,Lagos,24,260000000
4,4,5,4,Terraced Duplexes,Lugbe District,Abuja,17,40000000
3,9,9,9,Detached Duplex,Ikorodu,Lagos,30,45000000
4,5,5,6,Detached Bungalow,Lokogoma District,Abuja,20,60000000
5,5,6,4,Detached Duplex,Lekki,Lagos,20,122000000
2,2,3,4,Block of Flats,Lekki,Lagos,11,45000000
4,4,5,4,Detached Duplex,Asokoro District,Abuja,17,120000000
6,6,7,8,Detached Duplex,Lekki,Lagos,27,270000000
4,3,4,4,Semi Detached Duplex,Ajah,Lagos,15,40000000
3,3,4,4,Detached Bungalow,Ibeju Lekki,Lagos,14,30000000
3,3,4,6,Detached Bungalow,Ajah,Lagos,16,38000000
5,5,6,4,Semi Detached Duplex,Mbora (Nbora),Abuja,20,50000000
3,5,6,5,Semi Detached Duplex,Ajah,Anambara,19,65000000
6,6,7,4,Semi Detached Duplex,Guzape District,Abuja,23,65000000
4,4,5,4,Terraced Duplexes,Life Camp,Abuja,17,120000000
4,4,4,2,Block of Flats,Victoria Island (VI),Lagos,14,250000000
4,5,6,3,Detached Duplex,Victoria Island (VI),Lagos,18,170000000
4,4,5,3,Terraced Duplexes,Jabi,Abuja,16,75000000
3,4,4,3,Block of Flats,Ajah,Lagos,14,33000000
3,2,3,3,Detached Bungalow,Ifo,Ogun,11,6000000
4,4,5,4,Terraced Duplexes,Katampe,Abuja,17,68000000
4,4,5,4,Terraced Duplexes,Life Camp,Abuja,17,78000000
6,6,7,4,Terraced Duplexes,Katampe,Abuja,23,90000000
3,3,4,5,Detached Bungalow,Ipaja,Lagos,15,40000000
3,5,5,4,Block of Flats,Apo,Abuja,17,35000000
5,5,6,4,Detached Duplex,Ikeja,Lagos,20,210000000
4,4,5,5,Detached Bungalow,Asaba,Delta,18,25000000
5,5,6,4,Detached Duplex,Lekki,Lagos,20,69990000
5,6,7,1,Detached Duplex,Jahi,Abuja,19,80000000
4,5,5,1,Semi Detached Duplex,Kado,Abuja,15,120000000
5,5,6,4,Detached Duplex,Lekki,Lagos,20,325000000
5,5,4,4,Detached Duplex,Lekki,Lagos,18,125000000
5,5,6,4,Detached Duplex,Jahi,Abuja,20,135000000
5,8,7,1,Detached Duplex,Garki,Abuja,21,280000000
4,4,5,4,Detached Duplex,Ilupeju,Lagos,17,84000000
4,5,5,3,Detached Bungalow,Port Harcourt,Rivers,17,39000000
3,5,5,4,Block of Flats,Mpape,Abuja,17,100000000
4,4,5,5,Detached Duplex,Lekki,Lagos,18,230000000
2,2,3,4,Block of Flats,Port Harcourt,Rivers,11,300000000
1,7,7,1,Terraced Bungalow,Alimosho,Lagos,16,80000000
3,5,5,4,Block of Flats,Alimosho,Lagos,17,55000000
3,3,4,4,Semi Detached Bungalow,Ibeju Lekki,Anambara,14,16000000
5,5,6,4,Detached Duplex,Maryland,Lagos,20,85000000
3,3,4,2,Block of Flats,Maryland,Lagos,12,55000000
4,4,5,6,Semi Detached Duplex,Arepo,Ogun,19,40000000
3,3,4,4,Semi Detached Duplex,Victoria Island (VI),Lagos,14,130000000
6,6,7,1,Detached Duplex,Lekki,Lagos,20,260000000
3,5,5,1,Block of Flats,Ikorodu,Lagos,14,35000000
3,3,3,4,Detached Bungalow,Ibadan,Oyo,13,11000000
6,7,8,6,Detached Duplex,Isheri North,Lagos,27,155000000
4,5,4,2,Terraced Duplexes,Lekki,Lagos,15,60000000
7,7,8,3,Detached Duplex,Yaba,Lagos,25,120000000
3,3,4,2,Block of Flats,Lekki,Lagos,12,63000000
4,4,5,5,Semi Detached Duplex,Apo,Abuja,18,23000000
5,5,6,4,Detached Duplex,Isolo,Lagos,20,100000000
4,4,5,4,Semi Detached Duplex,Ikoyi,Lagos,17,130000000
5,7,8,5,Detached Duplex,Ajah,Lagos,25,200000000
2,2,3,2,Block of Flats,Lekki,Lagos,9,39500000
5,6,6,8,Detached Duplex,Lekki,Lagos,25,140000000
6,6,7,4,Detached Duplex,Ojo,Lagos,23,75000000
2,2,3,2,Terraced Bungalow,Owerri Municipal,Anambara,9,7850000
4,3,5,1,Detached Duplex,Maitama District,Abuja,13,250000000
9,9,5,4,Detached Duplex,Ikeja,Lagos,27,250000000
4,5,5,4,Detached Duplex,Jahi,Abuja,18,85000000
2,2,2,2,Detached Bungalow,Amuwo Odofin,Lagos,8,28000000
4,4,5,3,Terraced Duplexes,Victoria Island (VI),Lagos,16,110000000
5,5,5,5,Detached Duplex,Owerri North,Imo,20,100000000
3,4,5,1,Detached Bungalow,Kaduna North,Kaduna,13,70000000
3,2,2,4,Detached Bungalow,Ayobo,Lagos,11,16000000
5,5,5,4,Detached Duplex,Wuye,Abuja,19,168000000
4,5,5,7,Semi Detached Duplex,Ikoyi,Lagos,21,260000000
5,5,6,4,Semi Detached Duplex,Lekki,Lagos,20,60000000
4,4,5,4,Terraced Duplexes,Arepo,Ogun,17,45000000
4,4,4,4,Semi Detached Duplex,Ajah,Lagos,16,75000000
2,3,4,2,Block of Flats,Lekki,Lagos,11,26000000
3,3,4,4,Terraced Duplexes,Katampe,Abuja,14,80000000
3,3,3,3,Semi Detached Bungalow,Ibeju Lekki,Lagos,12,19500000
3,3,3,3,Block of Flats,Gaduwa,Abuja,12,25000000
4,5,5,4,Detached Duplex,Alimosho,Lagos,18,40000000
4,4,5,4,Semi Detached Duplex,Maitama District,Abuja,17,190000000
5,6,6,3,Detached Duplex,Alimosho,Lagos,20,100000000
2,2,2,4,Block of Flats,Lekki,Lagos,10,500000000
4,4,5,4,Terraced Duplexes,Life Camp,Abuja,17,29900000
7,7,8,8,Detached Duplex,Asaba,Delta,30,30000000
3,2,3,9,Detached Bungalow,Imota,Lagos,17,8000000
7,7,7,4,Detached Duplex,Ogudu,Lagos,25,95000000
4,4,5,4,Detached Duplex,Lekki,Lagos,17,145000000
4,4,5,1,Detached Bungalow,Ikwerre,Rivers,14,20000000
6,7,7,4,Detached Duplex,Isheri North,Lagos,24,155000000
3,4,4,3,Terraced Duplexes,Victoria Island (VI),Lagos,14,150000000
3,5,5,3,Block of Flats,Wuye,Abuja,16,45000000
3,4,4,4,Detached Bungalow,Gwarinpa,Abuja,15,55000000
4,4,5,2,Terraced Duplexes,Lekki,Lagos,15,28000000
4,4,6,4,Terraced Duplexes,Guzape District,Abuja,18,75000000
5,5,6,1,Detached Duplex,Ikotun,Lagos,17,100000000
4,4,4,4,Semi Detached Duplex,Lekki,Lagos,16,60000000
5,5,5,4,Detached Duplex,Isolo,Lagos,19,78000000
7,8,8,1,Detached Duplex,Guzape District,Abuja,24,550000000
3,3,3,8,Block of Flats,Maryland,Lagos,17,85000000
3,3,3,4,Block of Flats,Ikeja,Lagos,13,40000000
5,5,6,6,Semi Detached Duplex,Ajah,Lagos,22,134000000
5,5,5,5,Semi Detached Duplex,Magodo,Lagos,20,110000000
6,6,7,4,Detached Duplex,Port Harcourt,Rivers,23,180000000
4,4,4,3,Detached Duplex,Ajah,Lagos,15,85000000
4,5,6,4,Detached Duplex,Ajah,Lagos,19,72000000
4,4,5,8,Semi Detached Duplex,Lokogoma District,Abuja,21,65000000
3,5,4,4,Detached Duplex,Ikeja,Lagos,16,115000000
2,5,5,4,Block of Flats,Yaba,Lagos,16,22000000
4,6,6,3,Detached Duplex,Lekki,Lagos,19,85000000
4,4,4,6,Detached Duplex,Lekki,Lagos,18,51000000
4,5,5,4,Detached Duplex,Ikeja,Lagos,18,30000000
3,5,5,4,Block of Flats,Ibadan,Oyo,17,80000000
3,5,5,4,Detached Duplex,Keffi,Nasarawa,17,45000000
4,5,5,3,Detached Duplex,Agege,Lagos,17,65000000
4,5,5,4,Terraced Duplexes,Mbora (Nbora),Abuja,18,50000000
5,5,5,4,Detached Duplex,Life Camp,Abuja,19,35000000
5,5,5,4,Terraced Duplexes,Wuse 2,Abuja,19,180000000
5,6,6,5,Detached Duplex,Katampe,Abuja,22,450000000
4,6,6,3,Terraced Duplexes,Victoria Island (VI),Lagos,19,150000000
3,3,4,4,Terraced Duplexes,Asokoro District,Abuja,14,30000000
5,5,5,6,Terraced Duplexes,Jabi,Abuja,21,50000000
4,4,5,4,Detached Duplex,Ikoyi,Lagos,17,3500000
5,5,5,4,Detached Duplex,Port Harcourt,Rivers,19,120000000
4,4,5,3,Detached Duplex,Ajah,Lagos,16,67000000
5,5,6,6,Detached Duplex,Lokogoma District,Abuja,22,60000000
5,6,6,8,Detached Duplex,Ajah,Lagos,25,155000000
3,5,5,4,Block of Flats,Alimosho,Lagos,17,28000000
5,5,6,4,Detached Duplex,Ikeja,Lagos,20,140000000
2,2,4,7,Block of Flats,Ikorodu,Lagos,15,19000000
2,3,3,4,Terraced Duplexes,Ajah,Lagos,12,40000000
4,4,5,8,Detached Bungalow,Ibadan,Oyo,21,11000000
4,5,5,4,Block of Flats,Magboro,Ogun,18,45000000
3,2,2,4,Block of Flats,Ibadan,Oyo,11,10000000
4,5,5,4,Terraced Duplexes,Mowe Ofada,Ogun,18,20000000
4,5,6,2,Terraced Duplexes,Lekki,Lagos,17,70000000
4,5,6,4,Semi Detached Duplex,Utako,Abuja,19,85000000
5,6,5,6,Detached Duplex,Enugu,Enugu,22,100000000
4,4,5,2,Semi Detached Duplex,Ibeju Lekki,Lagos,15,65000000
3,4,4,3,Detached Bungalow,Mowe Ofada,Ogun,14,11000000
4,5,5,4,Block of Flats,Ifo,Ogun,18,60000000
5,5,5,4,Detached Duplex,Oredo,Edo,19,70000000
5,5,5,4,Detached Duplex,Lugbe District,Abuja,19,115000000
5,5,5,4,Detached Duplex,Gbagada,Lagos,19,95000000
3,3,4,2,Block of Flats,Garki,Abuja,12,450000000
5,6,5,4,Detached Duplex,Port Harcourt,Rivers,20,36500000
5,5,6,4,Detached Duplex,Wuse 2,Abuja,20,450000000
4,4,5,3,Detached Duplex,Ikeja,Lagos,16,80000000
5,6,7,4,Detached Duplex,Ajah,Lagos,22,140000000
5,5,5,4,Detached Duplex,Ikoyi,Lagos,19,1200000
2,2,3,3,Semi Detached Bungalow,Ajah,Lagos,10,23000000
6,7,7,4,Detached Duplex,Agege,Lagos,24,28000000
4,5,5,4,Block of Flats,Asaba,Delta,18,42000000
3,4,7,5,Detached Bungalow,Magodo,Lagos,19,70000000
3,3,4,3,Terraced Duplexes,Lekki,Lagos,13,42000000
4,4,5,5,Semi Detached Bungalow,Ibeju Lekki,Lagos,18,40000000
4,5,5,4,Detached Bungalow,Shomolu,Lagos,18,36000000
3,3,4,4,Terraced Duplexes,Life Camp,Abuja,14,21000000
3,5,5,4,Detached Bungalow,Ikorodu,Lagos,17,10000000
3,3,3,8,Detached Bungalow,Ayobo,Lagos,17,13000000
5,5,6,4,Detached Duplex,Badagry,Lagos,20,50000000
4,4,5,4,Detached Bungalow,Lokogoma District,Abuja,17,35000000
5,5,6,5,Detached Duplex,Asaba,Delta,21,50000000
4,4,5,5,Detached Duplex,Isolo,Lagos,18,50000000
4,4,5,4,Detached Duplex,Port Harcourt,Rivers,17,90000000
4,4,5,4,Terraced Duplexes,Idu Industrial,Abuja,17,45000000
4,4,5,6,Semi Detached Duplex,Guzape District,Abuja,19,100000000
4,4,4,4,Terraced Duplexes,Life Camp,Abuja,16,23000000
8,4,4,4,Detached Bungalow,Ejigbo,Lagos,20,12000000
4,4,5,4,Semi Detached Duplex,Ikeja,Lagos,17,57000000
4,6,6,4,Terraced Duplexes,Lekki,Lagos,20,100000000
4,5,5,5,Detached Duplex,Lekki,Lagos,19,60000000
5,5,6,5,Detached Duplex,Lekki,Lagos,21,78000000
4,4,5,7,Detached Bungalow,Ibeju Lekki,Lagos,20,28000000
5,5,6,5,Detached Duplex,Asaba,Delta,21,120000000
1,1,1,4,Block of Flats,Agege,Lagos,7,40000000
4,4,5,4,Detached Bungalow,Enugu,Enugu,17,28000000
3,5,5,4,Block of Flats,Surulere,Lagos,17,225000000
3,3,3,8,Detached Bungalow,Kaduna North,Kaduna,17,38000000
5,5,5,5,Detached Duplex,Ajah,Lagos,20,73000000
4,5,5,4,Detached Bungalow,Ibadan,Oyo,18,22000000
3,3,4,3,Terraced Duplexes,Gwarinpa,Abuja,13,45000000
3,5,5,4,Terraced Duplexes,Mbora (Nbora),Abuja,17,23000000
6,8,8,4,Detached Duplex,Ikeja,Lagos,26,550000000
4,5,5,3,Terraced Duplexes,Lekki,Lagos,17,70000000
4,4,5,2,Semi Detached Duplex,Ajah,Lagos,15,80000000
4,4,5,4,Semi Detached Duplex,Port Harcourt,Rivers,17,80000000
5,5,5,4,Detached Duplex,Ibadan,Oyo,19,75000000
4,4,5,5,Terraced Duplexes,Wuye,Abuja,18,65000000
5,5,6,4,Detached Duplex,Katampe,Abuja,20,85000000
3,3,4,7,Detached Bungalow,Apo,Abuja,17,28000000
5,6,6,4,Detached Duplex,Port Harcourt,Rivers,21,90000000
3,5,5,4,Detached Bungalow,Ibeju Lekki,Lagos,17,40000000
4,4,5,6,Detached Duplex,Enugu,Enugu,19,70000000
4,5,5,4,Terraced Duplexes,Jahi,Abuja,18,55000000
4,5,6,3,Detached Duplex,Ikeja,Lagos,18,55000000
3,5,5,4,Semi Detached Duplex,Yaba,Lagos,17,35000000
4,4,5,6,Semi Detached Duplex,Ikoyi,Lagos,19,365000000
4,4,4,4,Terraced Duplexes,Ilorin East,Kwara,16,35000000
4,5,6,4,Terraced Duplexes,Ajah,Lagos,19,40000000
5,4,6,1,Detached Duplex,Port Harcourt,Rivers,16,250000000
4,5,5,4,Detached Duplex,Yaba,Lagos,18,110000000
